school_id,school_name,url,is_enabled
909,Rend Lake College,https://www.rendlakewarriors.com/information/directory/index,1
635,Enterprise State Community College,https://escc.prestosports.com/information/directory/index,1
1677,U.S. Military Academy (USMA),https://goarmywestpoint.com/staff-directory,1
1284,Oklahoma Wesleyan University,https://www.okwu.edu/staff-directory,1
778,Lincoln Land Community College,https://lincolnlandloggers.com/staff-directory?path=general,1
245,Point Park University (PPU),https://pointparksports.com/staff-directory,1
1299,Augustana University (South Dakota),https://goaugie.com/staff-directory,1
385,The Citadel,https://citadelsports.com/staff-directory,1
376,Lenoir-Rhyne University (LR),https://lrbears.com/staff-directory,1
1171,Virginia Tech,https://hokiesports.com/staff-directory/department/external-operations-fundraising-phone-1-800-va-tech4,1
1156,Saint Augustine's University (SAU),https://saintaugfalcons.com/staff-directory,1
1936,Chaminade University (CUH),https://goswords.com/staff-directory,1
2216,Jessup University (JU),https://jessupathletics.com/staff-directory,1
2076,"Buffalo State, State University of New York",https://buffalostateathletics.com/staff-directory,1
492,Christian Brothers University (CBU),https://cbubucs.com/staff-directory,1
1820,Xavier University,https://goxavier.com/staff-directory,1
114,Bentley University (BEN),https://www.bentley.edu/staff-directory,1
510,Millsaps College (MIL),https://gomajors.com/staff-directory,1
99,Worcester State University,https://www.wsulancers.com/information/directory/index,1
248,"Penn State University Fayette, The Eberly Campus",https://www.psfathletics.com/information/directory/index,1
1159,Montana State University Billings (MSUB),https://msubsports.com/staff-directory,1
495,Bethel University,https://athletics.bethel.edu/staff-directory,1
623,Clackamas Community College,https://www.clackamascougars.com/information/directory/index,1
1296,Mid-America Christian University,https://macuathletics.com/staff-directory,1
1302,Santa Barbara City College,https://sbccvaqueros.com/information/directory/index,1
772,Laramie County Community College,https://golccc.com/information/directory/index,1
1811,CALVARY UNIVERSITY,https://www.calvarywarriors.com/inside-athletics/staff-directory,1
2207,Robert Morris University (RMU),https://rmucolonials.com/staff-directory,0
1016,Volunteer State Community College,https://www.volstatepioneers.com/information/directory,1
1287,West Virginia University (WVU),https://wvusports.com/staff-directory,1
1674,University of Alabama (UA),https://www.rolltide.com/staff-directory,1
1942,Holy Family University (HFU),https://athletics.holyfamily.edu/staff-directory,1
1826,East Texas A&M University (ETAMU),https://lionathletics.com/staff-directory,1
1147,"California State University, Monterey Bay (CSUMB)",https://otterathletics.com/staff-directory,1
906,University of La Verne,https://leopardathletics.com/staff-directory,1
638,University of Wisconsin-Whitewater (UWW),https://uwwsports.com/staff-directory,1
370,University of North Carolina-Charlotte,https://www.charlotte49ers.com/staff-directory,1
260,Allegheny College,http://alleghenysports.com/staff.aspx?tab=staffdirectory,1
1442,Lesley University,https://lesleyathletics.com/information/directory/index,1
2091,Salem College (North Carolina) (SC),https://www.salem.edu/staff-directory,1
135,Keene State College (KSC),https://keeneowls.com/staff-directory,1
933,Seminole State College,https://seminole.prestosports.com/information/directory/index,1
123,Roger Williams University (RWU),https://rwuhawks.com/staff-directory,1
1439,University of Redlands,https://goredlands.com/staff-directory,1
531,Ohio Wesleyan University,https://battlingbishops.com/staff-directory,1
2112,Soka University of America,https://sokaathletics.com/staff-directory,1
1308,South Dakota State University (SDSU),https://www.gojacks.com/staff-directory,1
796,"University of Arkansas, Fayetteville (UARK)",https://arkansasrazorbacks.com/staff-directory/,1
254,"University of Pittsburgh, Johnstown (UPJ)",https://pittjohnstownathletics.com/staff-directory,1
1195,University of Nebraska-Lincoln (UNL),https://www.huskers.com/staff-directory/,1
781,Lorain County Community College,https://www.lorainccc.edu/information/directory/index,1
266,Dickinson College,https://dickinsonathletics.com/staff-directory,1
272,Bloomsburg University of Pennsylvania (BU),https://bloomsburgathletics.com/staff-directory,1
1850,California Institute of Technology,https://gocaltech.com/staff-directory,1
1043,Faulkner University,https://faulknereagles.com/staff-directory,1
1061,University of Washington (UW),https://gohuskies.com/staff-directory,1
537,University of Toledo (UT),https://utrockets.com/staff-directory,1
525,Thomas More University,https://thomasmoresaints.com/staff-directory,1
656,"University of Minnesota, Twin Cities (UMN)",https://www.gophersports.com/staff-directory,1
924,"University of California, Irvine (UCI)",https://ucirvinesports.com/staff-directory,1
1055,Texas A&M International University (TAMIU),https://godustdevils.com/staff-directory,1
1981,Saint John's University (Minnesota) (SJU),https://gojohnnies.com/staff-directory,1
1317,Youngstown State University (YSU),https://ysusports.com/staff-directory,1
1436,Hamline University (HU),https://hamlineathletics.com/staff-directory,1
394,Berry College,https://berryvikings.com/staff-directory,1
132,New England College (NEC),https://athletics.nec.edu/staff-directory,1
519,University of Louisville (UofL),https://www.gocards.com/staff-directory,1
391,Erskine College (EC),https://erskinesports.com/staff-directory,1
1454,Cerro Coso College,https://www.cosocoyotes.com/information/directory/index,1
1844,Utah State University (USU),https://utahstateaggies.com/staff-directory,1
528,Western Kentucky University (WKU),https://www.wkusports.com/staff-directory,1
787,"University of Arkansas, Pine Bluff (UAPB)",https://uapblionsroar.com/staff-directory,1
1713,Maine Maritime Academy (MMA),https://marinersports.org/staff-directory,1
793,MassBay Community College,https://gomassbaybucs.com/information/directory/index,1
653,Dallas College – Richland,https://rlcsports.com/information/directory/index,1
1192,Houghton University (HU),https://athletics.houghton.edu/staff-directory,1
799,Southern Nazarene University (SNU),https://snuathletics.com/staff-directory,1
1588,Columbia College,https://columbiacougars.com/staff-directory,1
2222,York County Community College,https://www.yorkcountyhawks.com/information/directory/index,1
2243,Palo Verde College,https://www.paloverdepirates.com/information/directory/index,0
1311,Maryville University of Saint Louis (MU),https://maryvillesaints.com/staff-directory,1
1323,Ball State University (BSU),https://ballstatesports.com/staff-directory,1
522,Eastern Kentucky University (EKU),https://ekusports.com/staff-directory,1
915,San Bernardino Valley College,https://sbvcathletics.com/information/directory/index,1
662,Saint Mary's University of Minnesota (SMU),https://saintmaryssports.com/staff-directory,1
1180,Cosumnes River College,https://www.crchawks.com/information/directory/index,1
1567,Indiana University-South Bend,https://iusbtitans.com/staff.aspx,1
126,Johnson & Wales University (Providence) (JWU),https://providence.jwuathletics.com/staff-directory,1
534,Otterbein University,https://otterbeincardinals.com/staff-directory,1
406,Covenant College (COV),https://athletics.covenant.edu/staff-directory,1
665,"Minnesota State University, Mankato (MSU)",https://msumavericks.com/staff-directory,1
400,Emory University,https://emoryathletics.com/staff-directory,1
263,Mount Aloysius College (MAC),https://mountieathletics.com/staff-directory,1
403,Truett McConnell University,https://tmbears.com/staff-directory,1
802,Oklahoma City University,https://soonersports.com/staff-directory,1
1183,Carroll University (Wisconsin) (CU),https://gopios.com/staff-directory,1
790,University of Central Arkansas (UCA),https://ucasports.com/staff-directory,1
2228,SPURGEON COLLEGE,https://spurgeonknights.com/staff-directory?path=general,1
1716,Worcester Polytechnic Institute,https://athletics.wpi.edu/staff-directory,1
1058,U.S. Merchant Marine Academy,https://usmmasports.com/staff-directory,1
269,Gettysburg College (GC),https://gettysburgsports.com/staff-directory,1
138,Bowdoin College (BOW),https://athletics.bowdoin.edu/staff-directory,1
257,Thiel College (THI),https://thielathletics.com/staff-directory,1
659,University of Minnesota-Duluth,https://umdbulldogs.com/staff-directory,1
397,Georgia State University (GSU),https://georgiastatesports.com/staff-directory,1
4,Azusa Pacific University,https://athletics.apu.edu/staff-directory?path=wsoc,1
650,Ripon College,https://riponredhawks.com/staff-directory,1
1698,CLINTON COLLEGE,https://www.clintongoldenbears.com/information/directory/index,1
668,Southwest Minnesota State University (SMSU),https://smsumustangs.com/staff-directory,1
927,"University of California, Santa Barbara (UCSB)",https://ucsbgauchos.com/staff-directory,1
1570,Ave Maria University,https://avemariagyrenes.com/staff-directory,1
1314,Simpson University,https://simpsonredhawks.com/staff-directory,1
921,Rowan College South Jersey – Gloucester,https://rcroadrunners.com/information/directory/index,1
912,University of San Diego (USD),https://usdtoreros.com/staff-directory,1
1975,Penn State University Lehigh Valley,https://psulehighvalleyathletics.com/information/directory/index,1
147,Middlebury College (MID),https://athletics.middlebury.edu/staff-directory,1
918,Rockland Community College,https://rcchawks.com/information/directory/index,0
1832,Colorado College (COLO),https://cctigers.com/staff-directory,1
7,King University (KING),https://www.kingtornado.com/staff-directory,1
930,Bakersfield College,http://gogades.com/information/directory/index,1
2240,Santa Rosa Jr. College,https://srjcathletics.com/information/directory/index,1
1579,Hope International University,https://hiuroyals.com/staff-directory,1
671,Florence-Darlington Technical College,https://stingerathletics.com/information/directory/index,1
1719,Regis College (Massachusetts),https://www.goregispride.com/information/directory/index,1
1722,Providence College (PC),https://www.friars.com/staff-directory,1
1478,Hamilton College (HAM),https://athletics.hamilton.edu/staff-directory,1
1862,Southern Oregon University,https://souraiders.com/staff-directory,1
1609,ARLINGTON BAPTIST UNIVERSITY,https://abpatriots.com/staff-directory,1
951,Southeastern Community College-Whiteville,https://athletics.sccnc.edu/information/directory/index,1
34,De Anza College,https://www.deanzasports.com/information/directory/index,1
546,University of Mount Union (MTU),https://athletics.mountunion.edu/staff-directory,1
302,Wilmington University (Delaware) (WILMU),https://athletics.wilmu.edu/information/directory/index,1
945,South Mountain Community College,https://athletics.southmountaincc.edu/information/directory/index,1
427,University of West Florida (UWF),https://goargos.com/staff-directory,1
543,Gillette College,https://gillette.prestosports.com/information/directory/index,0
1347,Penn State Brandywine (PSUB),https://www.psubrandywineathletics.com/information/directory/index,1
1743,Carnegie Mellon University (CMU),https://athletics.cmu.edu/athletics/directory/index,1
1871,Alverno College (ALV),https://athletics.alverno.edu/staff-directory,1
1856,San Jose City College,https://sjccjaguars.com/information/directory/index,1
692,Baton Rouge Community College,https://www.brccathletics.com/information/directory/index,1
1082,Mercy University,https://mercyathletics.com/staff-directory,1
1865,Western Washington University (WWU),https://wwuvikings.com/staff-directory,1
1079,Oral Roberts University (ORU),https://oruathletics.com/staff-directory,1
1201,DALLAS CHRISTIAN COLLEGE,https://dccsports.com/staff-directory,1
948,"University of California, Berkeley (Cal)",https://calbears.com/staff-directory,1
1591,Clemson University (CU),https://clemsontigers.com/staff-directory/,1
1600,Penn State University New Kensington,https://www.psnkathletics.com/information/directory/index,1
162,Western Connecticut State University,https://westconnathletics.com/staff-directory,1
1344,North Central University,https://ncurams.com/staff-directory,1
1350,Salem University (West Virginia) (SU),https://salemtigers.com/staff-directory,1
1481,Ohio Dominican University (ODU),https://ohiodominicanpanthers.com/staff-directory,1
683,Illinois Valley Community College,https://www.ivcceagles.com/information/directory/index,1
299,Alvernia University (AU),https://auwolves.com/staff-directory,1
558,University of Dayton (UD),https://daytonflyers.com/staff.aspx,1
287,Haverford College (HAV),https://www.haverfordathletics.com/information/directory/index,1
1475,Adelphi University (AU),https://aupanthers.com/staff-directory,1
1204,College of Charleston (South Carolina) (CofC),https://cofcsports.com/staff-directory,1
424,Florida State University (FSU),https://www.seminoles.com/staff-directory,1
954,"California State University, Stanislaus (STAN)",https://warriorathletics.com/staff-directory,1
823,Monroe College – Bronx,https://monroeexpress.com/staff-directory,1
939,University of San Francisco (USF),https://usfdons.com/staff-directory,1
1466,Cypress College,https://cypresschargers.com/athletics/directory/index,1
433,Rollins College,https://rollinssports.com/staff-directory,1
1338,Harvard University,https://gocrimson.com/staff-directory,1
25,Bryn Mawr College (BMC),https://gobrynmawr.com/staff-directory,1
805,Midland College,https://www.gochaps.com/information/directory/index,1
811,Minnesota North College – Mesabi Range,https://www.mesabirangeathletics.com/information/directory/index,1
156,Wesleyan University (Connecticut) (WES),https://athletics.wesleyan.edu/staff-directory,1
159,University of New Haven (UNH),https://newhavenchargers.com/staff-directory,1
1603,Augusta University,https://augustajags.com/staff-directory,1
549,Walsh University (WU),https://athletics.walsh.edu/staff-directory,1
1868,University of Alaska Anchorage (UAA),https://goseawolves.com/staff-directory,1
695,Trinity Christian College,https://trollsathletics.com/staff-directory,1
680,Mayville State University,https://msucomets.com/staff-directory?path=general,1
674,Dakota State University,https://dsuathletics.com/staff-directory,1
936,Monterey Peninsula College,https://athletics.mpc.edu/inside-athletics/staff-directory.html,1
552,Bay College,https://www.baynorse.com/information/directory/index,1
564,Calhoun Community College,https://calhoun.edu/directory,1
808,Oklahoma Panhandle State University,https://opsuaggies.com/staff-directory?path=staff,1
19,Navajo Technical College,https://www.navajotech.edu/faculty-staff/staff-directory/,1
1067,Freed-Hardeman University,https://gofhulions.com/staff-directory,1
296,Lincoln University (Pennsylvania),https://lulions.com/staff.aspx,1
1993,Sarah Lawrence College,https://gogryphons.com/staff-directory,1
168,New Jersey City University (NJCU),https://njcugothicknights.com/staff-directory,1
1734,State University of New York at Delhi,https://delhibroncos.com/information/directory/index,1
1335,Pfeiffer University,https://gofalconsports.com/staff-directory,1
555,Cedarville University,https://yellowjackets.cedarville.edu/staff-directory,1
418,Columbus State University (CSU),https://csucougars.com/staff-directory,1
2002,St. Catherine University (SCU),https://stkatesathletics.com/staff-directory,1
293,Chestnut Hill College (CHC),https://griffinathletics.com/staff-directory,1
826,Texas Wesleyan University,https://ramsports.net/staff-directory?path=general,1
561,Garrett College,https://www.garrettlakers.com/information/directory/index,1
686,Northern Illinois University (NIU),https://niuhuskies.com/staff-directory,1
1725,University of Vermont (UVM),https://uvmathletics.com/staff-directory,1
2136,BETHESDA UNIVERSITY,https://bethesdaflames.com/information/directory/index,1
2130,Mississippi University for Women,https://owlsathletics.com/staff-directory,1
814,East Central University (ECU),https://ecutigers.com/staff-directory,1
957,"University of California, Davis (UCD)",https://ucdavisaggies.com/staff.aspx,1
40,Ursinus College,https://ursinusathletics.com/staff-directory,1
2118,Sweet Briar College (SBC),https://vixenathletics.com/staff-directory,1
150,University of Hartford (UH),https://hartfordhawks.com/staff-directory,1
171,"Fairleigh Dickinson University, Metropolitan Campus (FDU)",https://www.fdu.edu/about/our-staff/,1
284,King's College (Pennsylvania) (KC),https://kingscollegeathletics.com/staff-directory,1
1329,Kentucky State University (KSU),https://ksuthorobreds.com/staff-directory,1
677,Valley City State University,https://vcsuvikings.com/staff-directory,1
847,Texas A&M University-Corpus Christi (TAMUCC),https://goislanders.com/staff-directory,1
1895,Texas Woman's University (TWU),https://twuathletics.com/staff-directory,1
573,Goshen College,https://goleafs.net/staff-directory,1
1487,The College of Idaho,https://yoteathletics.com/staff-directory,1
1892,Lycoming College (Lyco),https://athletics.lycoming.edu/staff.aspx,1
1353,Curry College (CC),https://www.curryathletics.com/information/directory/index,1
457,University of North Alabama (UNA),https://roarlions.com/staff-directory,1
1234,Monmouth College (Illinois),https://monmouthscots.com/staff-directory,1
192,Dominican University New York (DC),https://www.chargerathletics.com/information/staff/index,1
436,University of Miami (Florida) (UM),https://miamihurricanes.com/staff-directory/,1
308,Stevenson University (SU),https://gomustangsports.com/staff-directory,1
975,Western Oregon University (WOU),https://wouwolves.com/staff-directory,1
326,University of Richmond (UR),https://richmondspiders.com/staff-directory,1
1758,Morgan State University (MSU),https://morganstatebears.com/staff-directory,1
186,College of Staten Island (CSI),https://csidolphins.com/staff-directory,1
2008,College of Coastal Georgia,https://coastalgeorgiasports.com/staff-directory,1
305,Georgetown University (GU),https://guhoyas.com/staff.aspx,1
1746,Saint Francis University (SFU),https://sfuathletics.com/staff-directory,1
49,Flagler College (FLG),https://flaglerathletics.com/staff-directory,1
701,Olivet Nazarene University,https://www.onutigers.com/information/directory/index,1
844,Trinity University (Texas) (TU),https://trinitytigers.com/staff-directory,1
972,St. Cloud Technical & Community College,https://www.sctccathletics.com/information/directory/index,1
1103,Maranatha Baptist University,https://mbusabercats.com/staff-directory,1
841,North Arkansas College,https://www.northark.edu/faculty-and-staff/,1
174,Centenary University (New Jersey) (CU),https://centenarycyclones.com/staff-directory,1
323,James Madison University (JMU),https://www.jmusports.com/staff-directory?path=administration,1
2020,Warren Wilson College,https://warrenwilsonowls.com/staff-directory,1
716,Harrisburg Area Community College,https://hacchawks.com/information/directory/index,1
1883,Cedar Crest College (CED),https://cedarcrestathletics.com/staff-directory,1
582,Indiana University Southeast,https://iusathletics.com/staff-directory,1
1362,GRAYS HARBOR COLLEGE,https://ghcathletics.com/staff-directory,1
698,Dallas College – Cedar Valley,https://cvcsuns.com/information/directory,1
707,Dallas College – Mountain View,https://www.mvclions.com/information/directory/index,1
1496,Texas College,https://texaslonghorns.com/staff-directory?path=general,1
180,The College of New Jersey,https://tcnjathletics.com/staff-directory,1
1484,Yeshiva University (YU),https://yumacs.com/staff-directory,1
963,Southwestern Community College,https://www.southwesternspartans.com/information/directory,1
1630,University of the Ozarks (Arkansas) (UO),https://uofoathletics.com/staff-directory,1
576,Trine University,https://trinethunder.com/staff-directory,1
1243,Bard College,https://bardathletics.com/staff-directory,1
579,Purdue University Fort Wayne (PFW),https://www.gomastodons.com/staff-directory,1
969,University of Portland (UP),https://portlandpilots.com/staff-directory,1
183,Rutgers University,https://scarletknights.com/staff-directory,1
710,Illinois Wesleyan University (IWU),https://www.iwusports.com/staff-directory,1
835,Nassau Community College,https://nassaulions.com/staff-directory,1
978,Suffolk County Community College,https://www.sunysuffolkathletics.com/information/directory/index,1
454,University of Alabama at Birmingham (UAB),https://www.uabsports.com/staff-directory,1
314,"University of Maryland, Baltimore County (UMBC)",https://umbcretrievers.com/staff-directory,1
567,Gaston College,https://gcrhinos.com/information/directory/index,1
1898,Medgar Evers College,https://mecathletics.com/staff-directory,1
1764,Clayton State University,https://claytonstatesports.com/staff-directory,1
2029,Indiana University Kokomo,https://iukcougars.com/staff-directory,1
1237,North Carolina State University,https://www.gopack.com/staff-directory,1
966,Southwestern Oregon,https://swoccathletics.com/staff-directory,1
838,Neosho County Community College,https://goneosho.com/staff-directory,1
1231,Manhattan University (MU),https://gojaspers.com/staff.aspx,1
1502,Auburn University at Montgomery (AUM),https://aumathletics.com/staff-directory,1
1228,Fordham University (FU),https://fordhamsports.com/staff.aspx,1
832,Howard Payne University,https://hpusports.com/staff-directory,1
1374,Vaughn College,https://www.vaughnwarriors.com/information/directory/index,1
1627,Spalding University,https://spaldingathletics.com/staff-directory,1
588,University of Evansville (UE),https://gopurpleaces.com/staff-directory,1
58,Edgewood College (EC),https://edgewoodcollegeeagles.com/staff-directory,1
850,Northampton Community College,https://www.nccspartans.com/staff-directory,1
829,Tarleton State University (TAR),https://tarletonsports.com/staff-directory,1
1094,Eureka College,https://www.eurekareddevils.com/information/directory/index,1
960,Southwest Virginia Community College,https://swccsports.com/information/directory/index,1
1240,"University of Tennessee, Knoxville (UT)",https://utsports.com/staff-directory,1
704,Finger Lakes Community College,https://www.flccathletics.com/athletics/directory/index,1
189,"Purchase College, State University of New York",https://www.purchasecollegeathletics.com/staff-directory,1
1493,"St. Joseph's University, New York L.I. (SJNY)",https://sjliathletics.com/staff-directory,1
439,Florida Atlantic University (FAU),https://www.fausports.com/staff-directory,1
570,University of Indianapolis,https://athletics.uindy.edu/staff-directory,1
981,SUNY Broome Community College,https://broomehornets.com/information/directory/index,1
1371,University of Central Missouri (UCM),https://ucmathletics.com/staff-directory,1
1365,Southern Maine Community College,https://www.gosmccseawolves.com/information/directory/home,1
585,Allen Community College,https://www.allenreddevils.com/information/directory/index,1
2151,SOUTHWESTERN ADVENTIST UNIVERSITY,https://swauknights.com/information/directory/index,1
853,University of Texas at Austin (UT),https://texaslonghorns.com/staff-directory?path=general,1
1910,Rosemont College,https://rosemont-ravens.com/staff-directory,1
728,Missouri Baptist University,https://mbuspartans.com/staff-directory,1
1118,Franklin & Marshall College (F&M),https://godiplomats.com/staff-directory,1
1514,LINN-BENTON COMMUNITY COLLEGE,https://athletics.linnbenton.edu/information/directory/index,1
859,Northern Oklahoma College Enid,https://www.nocjets.com/information/directory,1
1904,Russell Sage College (Sage),https://www.sagegators.com/information/directory/index,1
597,Clinton Community College,https://clintoncougarsathletics.com/information/directory/index,1
1794,Macalester College (Mac),https://athletics.macalester.edu/staff-directory,1
996,"California State University, San Marcos (CSUSM)",https://csusmcougars.com/staff-directory?path=general,1
987,Gonzaga University (GU),https://gozags.com/staff-directory,1
874,University of Utah (UofU),https://utahutes.com/staff-directory,1
1377,Purdue University Northwest (PNW),https://pnwathletics.com/staff-directory,1
990,Three Rivers College – MO,https://www.raidersathletics.com/information/directory/index,0
335,Hampden-Sydney College (HSC),https://hscathletics.com/staff-directory?path=insideath,1
734,Iowa Western Community College,https://www.goreivers.com/information/directory/index,0
1383,Oakland University (OU),https://goldengrizzlies.com/staff-directory,1
2050,VIRGINIA UNIVERSITY OF LYNCHBURG,https://athletics.vul.edu/information/directory/index,1
594,Madonna University,https://mucrusaders.com/staff-directory,1
1261,"California State University, East Bay (CSUEB)",https://eastbaypioneers.com/staff-directory,1
725,Washington University in Saint Louis,https://washubears.com/staff-directory,1
1791,University of Wisconsin-Green Bay (UWGB),https://greenbayphoenix.com/staff-directory,1
2309,New College of Florida,https://gomightybanyans.com/staff-directory,0
612,Grinnell College,https://pioneers.grinnell.edu/staff-directory,1
1127,La Sierra University,https://lsugoldeneagles.com/staff-directory,1
871,Ocean County College,https://www.occvikings.com/information/directory/index,1
466,Spring Hill College (SHC),https://shcbadgers.com/staff-directory,1
731,Indian River State College,https://irsc.prestosports.com/information/directory/index,1
609,Independence Community College,https://www.indypirates.com/information/directory/index,1
591,Colorado Northwestern Community College,https://athletics.cncc.edu/staff-directory?path=general,1
2041,Langston University,https://langstonsports.com/staff-directory,1
475,Trevecca Nazarene University (TNU),https://tnutrojans.com/staff-directory,1
1925,"University of Colorado, Boulder (CU)",https://www.cubuffs.com/staff-directory,1
88,Blackburn College,https://blackburnbeavers.com/information/directory/index,1
1258,Crown College (Minnesota),https://athletics.crown.edu/staff-directory,1
856,Northeastern Oklahoma A&M College,https://neoathletics.com/staff-directory?path=general,1
2044,University of the Virgin Islands,https://uviathletics.com/information/directory/index,1
603,Georgia Military College,https://www.gmcbulldogs.com/information/directory/index,1
606,Hinds Community College,https://sports.hindscc.edu/staff-directory,1
600,Cloud County Community College,https://cloudtbirds.com/staff-directory,1
1663,Lane College,https://golcdragons.com/staff-directory,1
332,Christopher Newport University (CNU),https://www.cnusports.com/staff-directory,1
1386,Messiah University (Mess),https://gomessiah.com/staff-directory,1
1252,Dickinson State University,https://www.dsubluehawks.com/staff-directory,1
350,Bethany College (West Virginia) (BET),https://bethanybison.com/staff-directory,1
1523,Washburn University (WU),https://wusports.com/staff-directory,1
999,Ulster County Community College,https://athletics.sunyulster.edu/staff-directory?path=general,1
329,Virginia Wesleyan University (VWU),https://vwuathletics.com/staff-directory,1
2047,Lake Superior State University (LSSU),https://lssulakers.com/staff-directory,1
740,Missouri Southern State University (MSSU),https://mssulions.com/staff-directory,1
1639,McKendree University (McK),https://mckbearcats.com/staff-directory,1
341,The University of Virginia's College at Wise,https://uvawisecavs.com/staff-directory,1
472,Cumberland University,https://gocumberlandathletics.com/staff-directory,1
2169,Bryant & Stratton College - Albany,https://albany.bscbobcats.com/information/directory/index,1
1264,Concordia University-Ann Arbor,https://www.concordiacardinals.com/information/directory/index,1
1115,Corban University,https://corbanwarriors.com/staff-directory,1
201,Farmingdale State College,https://farmingdalesports.com/staff-directory,1
1520,ECCLESIA COLLEGE,https://goroyals.org/staff-directory/athletic-department-department/1,1
213,State University of New York at Cortland,https://www.cortlandreddragons.com/staff-directory,1
1782,University of Northern Iowa (UNI),https://unipanthers.com/staff-directory,1
347,Bluefield State University (BSU),https://gobstate.com/staff-directory,1
737,Jackson State Community College,https://www.jsccgreenjays.com/information/directory/index,0
1660,McPherson College,https://macbulldogs.com/staff-directory,1
1642,Florida Memorial University,https://fmuathletics.com/staff-directory,1
1648,William Woods University,https://wwuowls.com/staff-directory,1
1121,WENATCHEE VALLEY COLLEGE,https://gowvc.com/staff-directory/staff-department/1,1
865,Northwest Iowa Community College,https://nwicc.edu/directory/index,1
210,Vassar College,https://www.vassarathletics.com/staff-directory,1
1002,United Tribes Technical College,https://www.uttcthunderbirds.com/information/directory,1
1133,Thomas Jefferson University,https://jeffersonrams.com/staff-directory,1
1130,Penn State University Hazleton,https://athletics.hn.psu.edu/information/directory/index,1
1773,Wilberforce University,https://wilberforce.edu/directory/,1
743,Missouri University of Science and Technology (S&T),https://minerathletics.com/staff-directory,1
2175,Penn State University Shenango,https://www.shenangoathletics.com/information/directory/index,1
1511,University of Tennessee at Martin (UTM),https://www.utmsports.com/staff-directory,1
207,University at Albany (UA),https://ualbanysports.com/staff-directory,1
2056,University of Maine Fort Kent,https://athletics.umfk.edu/staff/,1
984,Sussex County Community College,https://www.sussexskylanders.com/information/directory/index,1
1788,University of Wisconsin – Madison,https://uwbadgers.com/staff-directory,1
993,Trinidad State Junior College,https://tsctrojans.com/information/directory/index,1
1380,Sterling College,https://scwarriors.com/information/directory/index,1
1901,Carroll College,https://carrollathletics.com/staff-directory?path=general,1
460,Alabama State University (ASU),https://bamastatesports.com/staff-directory,1
2306,University of North Texas at Dallas,https://untdathletics.com/staff-directory,0
1645,Sul Ross State University (SRSU),https://srlobos.com/staff-directory,1
639,University of Wisconsin-Milwaukee (UWM),https://mkepanthers.com/staff-directory,1
1675,Lake Erie College (LEC),https://www.lec.edu/faculty-directory/,1
499,University of Mississippi (Ole Miss),https://www.olemisssports.com/staff-directory,1
359,Campbell University (CU),https://gocamels.com/staff-directory,1
1934,State University of New York at Morrisville (MOR),https://morrisvillemustangs.com/staff-directory,1
225,Binghamton University (BU),https://binghamtonbearcats.com/staff.aspx,1
1818,Chadron State College (CSC),https://chadroneagles.com/staff-directory,1
112,Massachusetts Institute of Technology,https://mitathletics.com/staff-directory,1
1282,BIG BEND COMMUNITY COLLEGE,https://www.bbccvikings.com/inside-athletics/directory,1
493,Rhodes College,https://rhodeslynx.com/staff-directory,1
2074,Queens University of Charlotte,https://queensathletics.com/staff-directory,1
228,Niagara University,https://purpleeagles.com/staff-directory,1
752,Kaskaskia College,https://www.kaskaskiaathletics.com/information/directory/index,1
1008,USC Sumter,https://uscfireants.com/general/Inside_Athletics/Staff_Directory/staff_bios,1
2071,University of Denver (DU),https://denverpioneers.com/staff.aspx,1
231,Canisius University,https://gogriffs.com/staff-directory,1
898,The Master's University,https://gomustangs.com/staff-directory,1
1797,South Dakota School of Mines & Technology,https://gorockers.com/staff-directory,1
767,Lake-Sumter State College,https://lssc.prestosports.com/information/directory/index,1
615,Cayuga Community College,https://www.cayugaspartans.com/information/directory,1
889,"University of California, Los Angeles (UCLA)",https://www.uclabruins.com/staff-directory,1
365,Barton College (BC),https://bartonbulldogs.com/staff-directory,1
356,High Point University (HPU),https://highpointpanthers.com/staff-directory,1
2205,Pomona-Pitzer Colleges,https://sagehens.com/staff-directory,1
106,Dean College,https://deanbulldogs.com/staff-directory,1
1410,Assumption University (ASM),https://assumptiongreyhounds.com/staff-directory,1
2062,Great Bay Community College,https://www.gogreatbay.com/information/directory/index,1
761,Lackawanna College,https://lackawannafalcons.com/staff.aspx,1
1014,Vincennes University,https://govutrailblazers.com/inside-athletics/general-info/staff-directory/index,1
1404,Wichita State University (WSU),https://goshockers.com/staff-directory,1
624,Morningside University,https://www.morningside.edu/about/directory/,1
496,The University of Tennessee Southern,https://utsfirehawks.com/staff-directory,1
1800,Rocky Mountain College,https://gobattlinbears.com/staff-directory,1
895,"California State University, Dominguez Hills (CSUDH)",https://gotoros.com/staff-directory,1
1815,Bethel College,https://bethelthreshers.com/staff-directory,1
1020,University of Hawaii at Hilo (UHH),https://hiloathletics.com/staff,1
1669,University of the Pacific (UOP),https://pacifictigers.com/staff-directory,1
627,University of Dubuque (DBQ),https://www.dbq.edu/Athletics/StaffDirectory/,1
1029,Bethany College,https://bethanybison.com/staff-directory,1
1273,Southeast Missouri State University (SEMO),https://semoredhawks.com/staff.aspx,1
374,University of North Carolina-Wilmington,https://uncwsports.com/staff-directory,1
770,Lamar State College – Port Arthur,https://athletics.lamarpa.edu/information/directory/index,1
1946,Ferris State University (FSU),https://www.ferrisstatebulldogs.com/information/directory/index,1
